record_id,load_nm,fault_turns,fault_phase,blocks,alarms,block_alarm_rate,mean_score,max_score,method,seed
external_dual_three_phase_flt5zu_load_0nm,0.0,5,u,8,5,0.625,0.6052448859516033,0.670284820142739,source_target_isolation_forest,2402
external_dual_three_phase_flt5zu_load_10nm,10.0,5,u,8,5,0.625,0.591477980942451,0.6214074186467742,source_target_isolation_forest,2402
external_dual_three_phase_flt5zu_load_15nm,15.0,5,u,8,4,0.5,0.588047322587942,0.621695685164921,source_target_isolation_forest,2402
external_dual_three_phase_flt5zu_load_20nm,20.0,5,u,8,4,0.5,0.5848909615059554,0.6103509704298591,source_target_isolation_forest,2402
external_dual_three_phase_flt5zu_load_25nm,25.0,5,u,8,4,0.5,0.581495643213493,0.6056489462568804,source_target_isolation_forest,2402
external_dual_three_phase_flt5zu_load_30nm,30.0,5,u,8,4,0.5,0.5811270052901047,0.6053598744358274,source_target_isolation_forest,2402
external_dual_three_phase_flt5zu_load_35nm,35.0,5,u,8,4,0.5,0.57986263885541,0.6050653399397972,source_target_isolation_forest,2402
external_dual_three_phase_flt5zu_load_5nm,5.0,5,u,8,5,0.625,0.5981522732276178,0.6187798438118227,source_target_isolation_forest,2402
external_dual_three_phase_flt6zu_load_0nm,0.0,6,u,8,5,0.625,0.6065726506104637,0.6803698229093907,source_target_isolation_forest,2402
external_dual_three_phase_flt6zu_load_10nm,10.0,6,u,8,5,0.625,0.5922750989019977,0.6200668200572651,source_target_isolation_forest,2402
external_dual_three_phase_flt6zu_load_15nm,15.0,6,u,8,4,0.5,0.5893007738504459,0.62277135805095,source_target_isolation_forest,2402
external_dual_three_phase_flt6zu_load_20nm,20.0,6,u,8,4,0.5,0.5857931012112398,0.61262415115028,source_target_isolation_forest,2402
external_dual_three_phase_flt6zu_load_25nm,25.0,6,u,8,4,0.5,0.5826351429497164,0.6062246719247687,source_target_isolation_forest,2402
external_dual_three_phase_flt6zu_load_30nm,30.0,6,u,8,4,0.5,0.5824034908788271,0.6052943182491177,source_target_isolation_forest,2402
external_dual_three_phase_flt6zu_load_35nm,35.0,6,u,8,4,0.5,0.5810457540433729,0.604584436190059,source_target_isolation_forest,2402
external_dual_three_phase_flt6zu_load_5nm,5.0,6,u,8,5,0.625,0.5986416117834411,0.6169907022163007,source_target_isolation_forest,2402
external_dual_three_phase_flt1zu_load_0nm,0.0,1,u,8,4,0.5,0.5688027821213868,0.6093090809493389,source_target_isolation_forest,3603
external_dual_three_phase_flt1zu_load_10nm,10.0,1,u,8,2,0.25,0.5668611121498873,0.6080130915280734,source_target_isolation_forest,3603
external_dual_three_phase_flt1zu_load_15nm,15.0,1,u,8,1,0.125,0.5627298612181498,0.6061494365686348,source_target_isolation_forest,3603
external_dual_three_phase_flt1zu_load_20nm,20.0,1,u,8,2,0.25,0.5614768983502242,0.603944141656264,source_target_isolation_forest,3603
external_dual_three_phase_flt1zu_load_25nm,25.0,1,u,8,2,0.25,0.5582644523565355,0.598233390574484,source_target_isolation_forest,3603
external_dual_three_phase_flt1zu_load_30nm,30.0,1,u,8,1,0.125,0.5564998871801617,0.5952766353644755,source_target_isolation_forest,3603
external_dual_three_phase_flt1zu_load_35nm,35.0,1,u,8,1,0.125,0.5562286830617977,0.6010888915390468,source_target_isolation_forest,3603
external_dual_three_phase_flt1zu_load_5nm,5.0,1,u,8,3,0.375,0.5721560951763042,0.6119346546153632,source_target_isolation_forest,3603
external_dual_three_phase_flt2zv_load_0nm,0.0,2,v,8,5,0.625,0.5966039793519126,0.6358437408035902,source_target_isolation_forest,3603
external_dual_three_phase_flt2zv_load_10nm,10.0,2,v,8,4,0.5,0.5842551827642368,0.618536814933718,source_target_isolation_forest,3603
external_dual_three_phase_flt2zv_load_15nm,15.0,2,v,8,3,0.375,0.5794856632167497,0.6193902231830722,source_target_isolation_forest,3603
external_dual_three_phase_flt2zv_load_20nm,20.0,2,v,8,3,0.375,0.5762398551043909,0.6197753210707198,source_target_isolation_forest,3603
external_dual_three_phase_flt2zv_load_25nm,25.0,2,v,8,3,0.375,0.5734609363607167,0.6184985422102866,source_target_isolation_forest,3603
external_dual_three_phase_flt2zv_load_30nm,30.0,2,v,8,3,0.375,0.5708765471967763,0.616998592964469,source_target_isolation_forest,3603
external_dual_three_phase_flt2zv_load_35nm,35.0,2,v,8,2,0.25,0.5690408264048419,0.6132761847128078,source_target_isolation_forest,3603
external_dual_three_phase_flt2zv_load_5nm,5.0,2,v,8,5,0.625,0.5894442704766529,0.6178624557960676,source_target_isolation_forest,3603
external_dual_three_phase_flt3zu_load_0nm,0.0,3,u,8,5,0.625,0.5950921014127452,0.6192870914990574,source_target_isolation_forest,3603
external_dual_three_phase_flt3zu_load_10nm,10.0,3,u,8,5,0.625,0.5934068688384697,0.6175987410092121,source_target_isolation_forest,3603
external_dual_three_phase_flt3zu_load_15nm,15.0,3,u,8,4,0.5,0.5903032539142603,0.6189217977733772,source_target_isolation_forest,3603
external_dual_three_phase_flt3zu_load_20nm,20.0,3,u,8,4,0.5,0.5881424342749009,0.6202890775421819,source_target_isolation_forest,3603
external_dual_three_phase_flt3zu_load_25nm,25.0,3,u,8,5,0.625,0.5846391622967517,0.6208555757815867,source_target_isolation_forest,3603
external_dual_three_phase_flt3zu_load_30nm,30.0,3,u,8,5,0.625,0.5828160744623033,0.6220734788900404,source_target_isolation_forest,3603
external_dual_three_phase_flt3zu_load_35nm,35.0,3,u,8,4,0.5,0.5799958610236375,0.6210485476248501,source_target_isolation_forest,3603
external_dual_three_phase_flt3zu_load_5nm,5.0,3,u,8,5,0.625,0.5979246791596707,0.6170298404421907,source_target_isolation_forest,3603
external_dual_three_phase_flt4zv_load_0nm,0.0,4,v,8,5,0.625,0.6002624996469299,0.627143797477892,source_target_isolation_forest,3603
external_dual_three_phase_flt4zv_load_10nm,10.0,4,v,8,5,0.625,0.5914505201660953,0.615697620937617,source_target_isolation_forest,3603
external_dual_three_phase_flt4zv_load_15nm,15.0,4,v,8,5,0.625,0.5898047386989326,0.6177879510795784,source_target_isolation_forest,3603
external_dual_three_phase_flt4zv_load_20nm,20.0,4,v,8,5,0.625,0.5861331133101275,0.6191298836620291,source_target_isolation_forest,3603
external_dual_three_phase_flt4zv_load_25nm,25.0,4,v,8,5,0.625,0.584253981664407,0.6210765881292057,source_target_isolation_forest,3603
external_dual_three_phase_flt4zv_load_30nm,30.0,4,v,8,5,0.625,0.5833067756795975,0.6199950406448288,source_target_isolation_forest,3603
external_dual_three_phase_flt4zv_load_35nm,35.0,4,v,8,4,0.5,0.5808953465323154,0.6212308754895882,source_target_isolation_forest,3603
external_dual_three_phase_flt4zv_load_5nm,5.0,4,v,8,5,0.625,0.5953897901515104,0.6155325689362002,source_target_isolation_forest,3603
external_dual_three_phase_flt5zu_load_0nm,0.0,5,u,8,5,0.625,0.6049372446711306,0.6692678522677055,source_target_isolation_forest,3603
external_dual_three_phase_flt5zu_load_10nm,10.0,5,u,8,4,0.5,0.5908197068110812,0.6170815231378141,source_target_isolation_forest,3603
external_dual_three_phase_flt5zu_load_15nm,15.0,5,u,8,4,0.5,0.5885392850168322,0.6202486319673558,source_target_isolation_forest,3603
external_dual_three_phase_flt5zu_load_20nm,20.0,5,u,8,4,0.5,0.585835982938857,0.6126175151548828,source_target_isolation_forest,3603
external_dual_three_phase_flt5zu_load_25nm,25.0,5,u,8,5,0.625,0.5830363717611773,0.6118962293151314,source_target_isolation_forest,3603
external_dual_three_phase_flt5zu_load_30nm,30.0,5,u,8,5,0.625,0.5821723511919061,0.6117307123841714,source_target_isolation_forest,3603
external_dual_three_phase_flt5zu_load_35nm,35.0,5,u,8,5,0.625,0.581616958802505,0.6124147477364481,source_target_isolation_forest,3603
external_dual_three_phase_flt5zu_load_5nm,5.0,5,u,8,5,0.625,0.5967320048406937,0.6167687786376944,source_target_isolation_forest,3603
external_dual_three_phase_flt6zu_load_0nm,0.0,6,u,8,5,0.625,0.6073119297018019,0.6802603200277682,source_target_isolation_forest,3603
external_dual_three_phase_flt6zu_load_10nm,10.0,6,u,8,5,0.625,0.5915877148324207,0.6172768354664333,source_target_isolation_forest,3603
external_dual_three_phase_flt6zu_load_15nm,15.0,6,u,8,5,0.625,0.5901469429807005,0.6188206467453382,source_target_isolation_forest,3603
external_dual_three_phase_flt6zu_load_20nm,20.0,6,u,8,4,0.5,0.5864549431613986,0.6132311818990381,source_target_isolation_forest,3603
external_dual_three_phase_flt6zu_load_25nm,25.0,6,u,8,4,0.5,0.5842419565171809,0.6106899105267525,source_target_isolation_forest,3603
external_dual_three_phase_flt6zu_load_30nm,30.0,6,u,8,5,0.625,0.5834315074009356,0.6121569723608894,source_target_isolation_forest,3603
external_dual_three_phase_flt6zu_load_35nm,35.0,6,u,8,5,0.625,0.5821045951274428,0.6120781825824532,source_target_isolation_forest,3603
external_dual_three_phase_flt6zu_load_5nm,5.0,6,u,8,5,0.625,0.5980935444656552,0.6158417555296842,source_target_isolation_forest,3603
external_dual_three_phase_flt1zu_load_0nm,0.0,1,u,8,4,0.5,0.561950349843263,0.6043166934281975,source_target_isolation_forest,4804
external_dual_three_phase_flt1zu_load_10nm,10.0,1,u,8,2,0.25,0.563175003784492,0.6078990463929889,source_target_isolation_forest,4804
external_dual_three_phase_flt1zu_load_15nm,15.0,1,u,8,2,0.25,0.5609359033463129,0.6064391064016565,source_target_isolation_forest,4804
external_dual_three_phase_flt1zu_load_20nm,20.0,1,u,8,2,0.25,0.5590458316424279,0.6014117804350372,source_target_isolation_forest,4804
external_dual_three_phase_flt1zu_load_25nm,25.0,1,u,8,1,0.125,0.5555567669126856,0.5902839800652374,source_target_isolation_forest,4804
external_dual_three_phase_flt1zu_load_30nm,30.0,1,u,8,1,0.125,0.5554244648328904,0.58213827122431,source_target_isolation_forest,4804
external_dual_three_phase_flt1zu_load_35nm,35.0,1,u,8,1,0.125,0.5553821935827903,0.5824188299969016,source_target_isolation_forest,4804
external_dual_three_phase_flt1zu_load_5nm,5.0,1,u,8,3,0.375,0.5659636471777522,0.607945184870134,source_target_isolation_forest,4804
external_dual_three_phase_flt2zv_load_0nm,0.0,2,v,8,5,0.625,0.5994947432574121,0.6345900330946357,source_target_isolation_forest,4804
external_dual_three_phase_flt2zv_load_10nm,10.0,2,v,8,5,0.625,0.58240478030305,0.6176811780146434,source_target_isolation_forest,4804
external_dual_three_phase_flt2zv_load_15nm,15.0,2,v,8,4,0.5,0.5778358096127083,0.6184764669341508,source_target_isolation_forest,4804
external_dual_three_phase_flt2zv_load_20nm,20.0,2,v,8,4,0.5,0.5756978497243712,0.6192496832845222,source_target_isolation_forest,4804
external_dual_three_phase_flt2zv_load_25nm,25.0,2,v,8,3,0.375,0.5729794312066103,0.6198091050741275,source_target_isolation_forest,4804
external_dual_three_phase_flt2zv_load_30nm,30.0,2,v,8,4,0.5,0.5721425636170537,0.6185582852281142,source_target_isolation_forest,4804
external_dual_three_phase_flt2zv_load_35nm,35.0,2,v,8,4,0.5,0.5695146767179883,0.6175338881710961,source_target_isolation_forest,4804
external_dual_three_phase_flt2zv_load_5nm,5.0,2,v,8,5,0.625,0.5866943261126119,0.6201106636593724,source_target_isolation_forest,4804
external_dual_three_phase_flt3zu_load_0nm,0.0,3,u,8,6,0.75,0.5944233536536875,0.6253237327972612,source_target_isolation_forest,4804
external_dual_three_phase_flt3zu_load_10nm,10.0,3,u,8,5,0.625,0.5879879212174096,0.6156285675186153,source_target_isolation_forest,4804
external_dual_three_phase_flt3zu_load_15nm,15.0,3,u,8,5,0.625,0.5839788678947513,0.6159091501005004,source_target_isolation_forest,4804
external_dual_three_phase_flt3zu_load_20nm,20.0,3,u,8,4,0.5,0.5813072417824785,0.6165798234078753,source_target_isolation_forest,4804
external_dual_three_phase_flt3zu_load_25nm,25.0,3,u,8,4,0.5,0.5798924898430557,0.618214155014613,source_target_isolation_forest,4804
external_dual_three_phase_flt3zu_load_30nm,30.0,3,u,8,4,0.5,0.577619218570164,0.6195941006417114,source_target_isolation_forest,4804
external_dual_three_phase_flt3zu_load_35nm,35.0,3,u,8,4,0.5,0.5766805199624763,0.618381371096821,source_target_isolation_forest,4804
external_dual_three_phase_flt3zu_load_5nm,5.0,3,u,8,5,0.625,0.5912415737687335,0.613618637267394,source_target_isolation_forest,4804
external_dual_three_phase_flt4zv_load_0nm,0.0,4,v,8,6,0.75,0.5994474215478853,0.6218592567312816,source_target_isolation_forest,4804
external_dual_three_phase_flt4zv_load_10nm,10.0,4,v,8,5,0.625,0.5871720909256688,0.614722392208331,source_target_isolation_forest,4804
external_dual_three_phase_flt4zv_load_15nm,15.0,4,v,8,5,0.625,0.5857059235246757,0.6163866603518245,source_target_isolation_forest,4804
external_dual_three_phase_flt4zv_load_20nm,20.0,4,v,8,5,0.625,0.5845498960310735,0.6160878887170832,source_target_isolation_forest,4804
external_dual_three_phase_flt4zv_load_25nm,25.0,4,v,8,4,0.5,0.5825360373960722,0.6188686733924647,source_target_isolation_forest,4804
external_dual_three_phase_flt4zv_load_30nm,30.0,4,v,8,5,0.625,0.5824630773225044,0.6199819613339117,source_target_isolation_forest,4804
external_dual_three_phase_flt4zv_load_35nm,35.0,4,v,8,5,0.625,0.5808124148100248,0.6215416347212217,source_target_isolation_forest,4804
external_dual_three_phase_flt4zv_load_5nm,5.0,4,v,8,6,0.75,0.5910228253292636,0.6149857242609156,source_target_isolation_forest,4804
external_dual_three_phase_flt5zu_load_0nm,0.0,5,u,8,5,0.625,0.6027141835022092,0.6658154216002005,source_target_isolation_forest,4804
external_dual_three_phase_flt5zu_load_10nm,10.0,5,u,8,5,0.625,0.5886741289379398,0.6183262580032695,source_target_isolation_forest,4804
external_dual_three_phase_flt5zu_load_15nm,15.0,5,u,8,5,0.625,0.5854158551475445,0.6208861603260062,source_target_isolation_forest,4804
external_dual_three_phase_flt5zu_load_20nm,20.0,5,u,8,4,0.5,0.582375552301226,0.6116554201380952,source_target_isolation_forest,4804
external_dual_three_phase_flt5zu_load_25nm,25.0,5,u,8,4,0.5,0.5786063533405931,0.6097641311982088,source_target_isolation_forest,4804
external_dual_three_phase_flt5zu_load_30nm,30.0,5,u,8,5,0.625,0.5785898148144316,0.6097254291699501,source_target_isolation_forest,4804
external_dual_three_phase_flt5zu_load_35nm,35.0,5,u,8,5,0.625,0.5773047991904982,0.6099559020070876,source_target_isolation_forest,4804
external_dual_three_phase_flt5zu_load_5nm,5.0,5,u,8,5,0.625,0.5933451995120229,0.6183741175431194,source_target_isolation_forest,4804
external_dual_three_phase_flt6zu_load_0nm,0.0,6,u,8,5,0.625,0.6069237867275347,0.6859888657879104,source_target_isolation_forest,4804
external_dual_three_phase_flt6zu_load_10nm,10.0,6,u,8,5,0.625,0.589108992823021,0.6188115323539423,source_target_isolation_forest,4804
external_dual_three_phase_flt6zu_load_15nm,15.0,6,u,8,5,0.625,0.586304169284056,0.6194759471443285,source_target_isolation_forest,4804
external_dual_three_phase_flt6zu_load_20nm,20.0,6,u,8,5,0.625,0.582673274156045,0.6130818184263014,source_target_isolation_forest,4804
external_dual_three_phase_flt6zu_load_25nm,25.0,6,u,8,5,0.625,0.5799025679880069,0.6098101777386107,source_target_isolation_forest,4804
external_dual_three_phase_flt6zu_load_30nm,30.0,6,u,8,5,0.625,0.5792168014684949,0.6096932028747936,source_target_isolation_forest,4804
external_dual_three_phase_flt6zu_load_35nm,35.0,6,u,8,5,0.625,0.578055718201794,0.6102240922351072,source_target_isolation_forest,4804
external_dual_three_phase_flt6zu_load_5nm,5.0,6,u,8,5,0.625,0.5955187537115402,0.619414504868892,source_target_isolation_forest,4804
external_dual_three_phase_flt1zu_load_0nm,0.0,1,u,8,8,1.0,5736.192297757172,9181.117329713903,target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_10nm,10.0,1,u,8,3,0.375,1343.1694857341497,2820.0099884431625,target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_15nm,15.0,1,u,8,2,0.25,1047.0109847368499,2161.650795827833,target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_20nm,20.0,1,u,8,2,0.25,903.033550493102,1845.814049346347,target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_25nm,25.0,1,u,8,1,0.125,834.5838876946764,1707.1761293471816,target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_30nm,30.0,1,u,8,1,0.125,782.8728839287078,1652.891932813578,target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_35nm,35.0,1,u,8,1,0.125,731.9992563767132,1585.4347762526,target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_5nm,5.0,1,u,8,6,0.75,2388.5930566051156,4842.275375450415,target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_0nm,0.0,2,v,8,6,0.75,12388.44774849158,30605.981306009246,target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_10nm,10.0,2,v,8,4,0.5,2174.1632211136452,6705.96171996631,target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_15nm,15.0,2,v,8,3,0.375,1480.143092679055,4392.601783288138,target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_20nm,20.0,2,v,8,2,0.25,1119.6541145506058,3245.575547193026,target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_25nm,25.0,2,v,8,2,0.25,915.4437928155726,2589.908075498833,target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_30nm,30.0,2,v,8,1,0.125,793.6223094009495,2168.8980828828053,target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_35nm,35.0,2,v,8,1,0.125,712.1354960786242,1852.1363890749114,target_min_cov_det,20260820
external_dual_three_phase_flt2zv_load_5nm,5.0,2,v,8,5,0.625,3974.9692556556483,13235.705511755152,target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_0nm,0.0,3,u,8,8,1.0,38120.876656675675,65177.08361986069,target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_10nm,10.0,3,u,8,8,1.0,9769.656328313506,20874.75788299549,target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_15nm,15.0,3,u,8,8,1.0,7241.803055431848,16061.882863596562,target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_20nm,20.0,3,u,8,7,0.875,5944.130586580341,13577.427316024408,target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_25nm,25.0,3,u,8,7,0.875,5148.606259940367,12407.163855030025,target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_30nm,30.0,3,u,8,7,0.875,4679.562034417884,11499.224077024435,target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_35nm,35.0,3,u,8,7,0.875,4307.8442152848775,10908.348669138053,target_min_cov_det,20260820
external_dual_three_phase_flt3zu_load_5nm,5.0,3,u,8,8,1.0,15622.555104077665,29286.990872763803,target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_0nm,0.0,4,v,8,7,0.875,15244.465645959626,32457.831890080637,target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_10nm,10.0,4,v,8,5,0.625,3708.219178580924,10830.07386563513,target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_15nm,15.0,4,v,8,4,0.5,2534.423381220167,7261.389826601538,target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_20nm,20.0,4,v,8,4,0.5,1977.094551770766,5503.5870080459235,target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_25nm,25.0,4,v,8,3,0.375,1620.6830306896782,4559.411490244294,target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_30nm,30.0,4,v,8,3,0.375,1408.3315243757465,3938.498915059792,target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_35nm,35.0,4,v,8,3,0.375,1244.4817686417819,3429.36781694992,target_min_cov_det,20260820
external_dual_three_phase_flt4zv_load_5nm,5.0,4,v,8,6,0.75,6849.338096833966,21717.191713904693,target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_0nm,0.0,5,u,8,8,1.0,24242.98046535006,125504.57199337891,target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_10nm,10.0,5,u,8,8,1.0,2373.00776453912,4290.674851822448,target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_15nm,15.0,5,u,8,8,1.0,2101.778399169063,3339.0827382882094,target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_20nm,20.0,5,u,8,8,1.0,1977.255721417116,3367.0222969771226,target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_25nm,25.0,5,u,8,8,1.0,2046.3638905489527,3719.490160485395,target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_30nm,30.0,5,u,8,8,1.0,2156.320141475994,4243.075090265327,target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_35nm,35.0,5,u,8,7,0.875,2177.142222227534,4421.7127939528,target_min_cov_det,20260820
external_dual_three_phase_flt5zu_load_5nm,5.0,5,u,8,8,1.0,3951.499738031966,10389.907396527751,target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_0nm,0.0,6,u,8,8,1.0,16820.865169247565,64911.71589479004,target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_10nm,10.0,6,u,8,8,1.0,2380.288523938827,4573.891918031798,target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_15nm,15.0,6,u,8,8,1.0,2063.0574394694354,3408.780184908124,target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_20nm,20.0,6,u,8,8,1.0,1986.0787379033713,3351.376170741508,target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_25nm,25.0,6,u,8,8,1.0,2054.2443458558005,3689.1246750157447,target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_30nm,30.0,6,u,8,8,1.0,2131.2420483071264,4240.511145284748,target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_35nm,35.0,6,u,8,7,0.875,2166.6384869823205,4324.529682381356,target_min_cov_det,20260820
external_dual_three_phase_flt6zu_load_5nm,5.0,6,u,8,8,1.0,4139.966801062783,11610.267436395125,target_min_cov_det,20260820
external_dual_three_phase_flt1zu_load_0nm,0.0,1,u,8,8,1.0,6260.663610648985,9887.399382955939,target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_10nm,10.0,1,u,8,4,0.5,1443.470865266434,3308.155938917945,target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_15nm,15.0,1,u,8,3,0.375,1119.325154926015,2611.3133418289267,target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_20nm,20.0,1,u,8,3,0.375,944.1627552252361,2206.9577699412343,target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_25nm,25.0,1,u,8,2,0.25,864.5489389619154,2019.939381310884,target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_30nm,30.0,1,u,8,2,0.25,796.1418442000387,1933.9977609559394,target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_35nm,35.0,1,u,8,2,0.25,748.9649457479313,1839.556164573798,target_min_cov_det,1201
external_dual_three_phase_flt1zu_load_5nm,5.0,1,u,8,8,1.0,2617.340480441404,5620.138242938983,target_min_cov_det,1201
external_dual_three_phase_flt2zv_load_0nm,0.0,2,v,8,6,0.75,10056.302623756064,21231.426511751535,target_min_cov_det,1201
external_dual_three_phase_flt2zv_load_10nm,10.0,2,v,8,4,0.5,2195.0001591815244,6765.649148345205,target_min_cov_det,1201
external_dual_three_phase_flt2zv_load_15nm,15.0,2,v,8,4,0.5,1612.160892607328,5086.23190283195,target_min_cov_det,1201
external_dual_three_phase_flt2zv_load_20nm,20.0,2,v,8,3,0.375,1287.8748404247517,4157.036135637746,target_min_cov_det,1201
external_dual_three_phase_flt2zv_load_25nm,25.0,2,v,8,3,0.375,1098.3806773957076,3603.2960379951846,target_min_cov_det,1201
external_dual_three_phase_flt2zv_load_30nm,30.0,2,v,8,3,0.375,973.920247291066,3179.4753393517467,target_min_cov_det,1201
external_dual_three_phase_flt2zv_load_35nm,35.0,2,v,8,2,0.25,876.9709238822253,2882.498260783327,target_min_cov_det,1201
external_dual_three_phase_flt2zv_load_5nm,5.0,2,v,8,5,0.625,3656.42130900482,11087.871833941063,target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_0nm,0.0,3,u,8,8,1.0,39740.54132629306,67959.11774125912,target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_10nm,10.0,3,u,8,8,1.0,10478.220723395743,22664.28589819559,target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_15nm,15.0,3,u,8,8,1.0,7784.996745917094,17616.77693683012,target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_20nm,20.0,3,u,8,8,1.0,6395.70872702006,15043.01224890427,target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_25nm,25.0,3,u,8,8,1.0,5553.115292653758,13786.73959783644,target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_30nm,30.0,3,u,8,8,1.0,5047.2666203580675,12809.547539065885,target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_35nm,35.0,3,u,8,7,0.875,4637.52795492939,12178.30807582314,target_min_cov_det,1201
external_dual_three_phase_flt3zu_load_5nm,5.0,3,u,8,8,1.0,16544.31712678071,30831.784452437056,target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_0nm,0.0,4,v,8,7,0.875,10445.398914441266,20372.142114242644,target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_10nm,10.0,4,v,8,5,0.625,3152.8947805926423,8744.63001650084,target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_15nm,15.0,4,v,8,5,0.625,2391.8356349239425,6897.357542043011,target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_20nm,20.0,4,v,8,4,0.5,1995.8245189753839,5875.165525686212,target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_25nm,25.0,4,v,8,4,0.5,1726.6075170301951,5314.496881616134,target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_30nm,30.0,4,v,8,4,0.5,1565.936849799431,4914.405995471008,target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_35nm,35.0,4,v,8,4,0.5,1438.9385504132777,4543.3505178332,target_min_cov_det,1201
external_dual_three_phase_flt4zv_load_5nm,5.0,4,v,8,7,0.875,5196.226368521779,14954.805912417145,target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_0nm,0.0,5,u,8,8,1.0,17318.25570885101,83343.30164765382,target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_10nm,10.0,5,u,8,8,1.0,2609.6314353794282,5596.424121348573,target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_15nm,15.0,5,u,8,8,1.0,2257.0069189018186,4370.325389397599,target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_20nm,20.0,5,u,8,8,1.0,2096.419506068208,4052.639574748745,target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_25nm,25.0,5,u,8,8,1.0,2189.4504523307387,4395.942099118371,target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_30nm,30.0,5,u,8,8,1.0,2278.738706028743,4928.71355057152,target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_35nm,35.0,5,u,8,8,1.0,2313.091702338501,5144.672111381991,target_min_cov_det,1201
external_dual_three_phase_flt5zu_load_5nm,5.0,5,u,8,8,1.0,4395.319648979417,12213.501346959965,target_min_cov_det,1201
external_dual_three_phase_flt6zu_load_0nm,0.0,6,u,8,8,1.0,11981.850418161357,39787.11822062853,target_min_cov_det,1201
external_dual_three_phase_flt6zu_load_10nm,10.0,6,u,8,8,1.0,2600.9192627701063,5825.996390288993,target_min_cov_det,1201
external_dual_three_phase_flt6zu_load_15nm,15.0,6,u,8,8,1.0,2231.639819856398,4462.700684989971,target_min_cov_det,1201
