scope,feature,feature_family,block_id,block_label,independent_motors,healthy_units,fault_units,matched_fault_health_pairs,healthy_raw_mean,fault_raw_mean,raw_hedges_g_fault_minus_health,raw_single_feature_auc_fault_higher,raw_direction_free_auc,matched_raw_difference_mean,matched_raw_difference_median,matched_raw_dz,robust_z_hedges_g_fault_minus_health,robust_z_single_feature_auc_fault_higher,robust_z_direction_free_auc,matched_robust_z_dz,auroc_inferential_claimed
all_matched_loads,harmonic_3_ratio_mean,harmonic_sideband,4,4,1,16,96,96,0.008367733033825852,0.028165993333688744,0.7785247433519795,0.8821614583333334,0.8821614583333334,0.019798260299862893,0.013142302358385071,0.9864144819575761,0.8110498233979818,0.8860677083333334,0.8860677083333334,0.9959057531901409,False
all_matched_loads,harmonic_3_ratio_mean,harmonic_sideband,5,5,1,16,96,96,0.009219341633657969,0.02922299974666311,0.7798256171612938,0.8763020833333333,0.8763020833333333,0.020003658113005144,0.014277871179899317,1.0633875817063552,0.8114351124199642,0.8795572916666666,0.8795572916666666,1.0730268370063332,False
all_matched_loads,harmonic_3_ratio_mean,harmonic_sideband,6,6,1,16,96,96,0.01133465721586725,0.03691445553468199,0.8277809804893653,0.875,0.875,0.025579798318814743,0.019234319042748593,1.230734275818612,0.8512882712970442,0.8821614583333333,0.8821614583333333,1.2402191419776145,False
all_matched_loads,harmonic_3_ratio_mean,harmonic_sideband,7,7,1,16,96,96,0.010583027810329758,0.04291647507901367,0.8642282855027139,0.8860677083333333,0.8860677083333333,0.03233344726868391,0.025002085695450014,1.1611596770651471,0.8724970488586091,0.890625,0.890625,1.1598230686522888,False
all_matched_loads,harmonic_4_ratio_max,harmonic_sideband,-1,all_blocks,1,128,768,768,0.013923762892622843,0.0057659087748404446,-0.5235949118062876,0.464599609375,0.535400390625,-0.0081578541177824,-0.00022916085157304017,-0.33164271402593726,-0.5195470252917932,0.47612508138020837,0.5238749186197916,-0.33167267972813547,False
all_matched_loads,harmonic_4_ratio_max,harmonic_sideband,0,0,1,16,96,96,0.012616907917267182,0.00726926081181159,-0.5531093287698352,0.4889322916666667,0.5110677083333333,-0.005347647105455592,-0.00018384330483664025,-0.36908942016826346,-0.5548255266689043,0.494140625,0.505859375,-0.37113202498041054,False
all_matched_loads,harmonic_4_ratio_max,harmonic_sideband,1,1,1,16,96,96,0.010749647270521478,0.005959667064052528,-0.5790927266854178,0.48828125000000006,0.51171875,-0.0047899802064689505,-0.00017767559955759993,-0.3857733996773266,-0.5799677726665702,0.49283854166666663,0.5071614583333334,-0.38547178710902374,False
all_matched_loads,harmonic_4_ratio_max,harmonic_sideband,2,2,1,16,96,96,0.010403886207678337,0.005472451714874812,-0.5925559051393416,0.45768229166666663,0.5423177083333334,-0.004931434492803525,-0.00025299585849867026,-0.388225941500555,-0.5963241631966207,0.48307291666666674,0.5169270833333333,-0.389488791666159,False
all_matched_loads,harmonic_4_ratio_max,harmonic_sideband,3,3,1,16,96,96,0.01190098603115448,0.004767041405365747,-0.720961226746306,0.43359374999999994,0.56640625,-0.007133944625788734,-0.0004377517730260234,-0.3924747726238384,-0.7220131490308507,0.46940104166666663,0.5305989583333334,-0.39098762252534286,False
all_matched_loads,harmonic_4_ratio_max,harmonic_sideband,4,4,1,16,96,96,0.010986679909405255,0.004158136574138477,-0.6903678486920268,0.423828125,0.576171875,-0.006828543335266776,-0.0003452853369697932,-0.38529903324384496,-0.6919735560556785,0.46484375,0.53515625,-0.3839103947890754,False
all_matched_loads,harmonic_4_ratio_max,harmonic_sideband,5,5,1,16,96,96,0.01232380595667359,0.0041708625714330025,-0.6817308991865925,0.4388020833333333,0.5611979166666667,-0.00815294338524059,-0.0003117747682725,-0.37044018923725996,-0.6825771890606409,0.4661458333333333,0.5338541666666667,-0.3678122236114919,False
all_matched_loads,harmonic_4_ratio_max,harmonic_sideband,6,6,1,16,96,96,0.02163801255979349,0.005432231869747579,-0.7596584896452195,0.41406249999999994,0.5859375,-0.01620578069004591,-0.00030660661153467984,-0.38296333682442385,-0.761557370385306,0.4459635416666667,0.5540364583333333,-0.3835108654950843,False
all_matched_loads,harmonic_4_ratio_max,harmonic_sideband,7,7,1,16,96,96,0.02077017728848892,0.008897618187299814,-0.3884904146882963,0.5078125,0.5078125,-0.011872559101189109,-4.665568007057672e-05,-0.32580007640351455,-0.37870792654259494,0.48046875,0.51953125,-0.3239850934566606,False
all_matched_loads,harmonic_4_ratio_mean,harmonic_sideband,-1,all_blocks,1,128,768,768,0.00998974912562122,0.004061150537077528,-0.577182956473276,0.46284993489583337,0.5371500651041666,-0.0059285985885436905,-0.00018635587718906002,-0.32957717779438034,-0.57744801525842,0.4681294759114583,0.5318705240885417,-0.3293800517047428,False
all_matched_loads,harmonic_4_ratio_mean,harmonic_sideband,0,0,1,16,96,96,0.009014695822500023,0.005364590061981649,-0.5347094193969159,0.486328125,0.513671875,-0.003650105760518373,-0.00015611023426169012,-0.36499687728389035,-0.534169711314244,0.49283854166666663,0.5071614583333334,-0.36476345854171344,False
all_matched_loads,harmonic_4_ratio_mean,harmonic_sideband,1,1,1,16,96,96,0.007790211029895584,0.004495393129543625,-0.5561511524642415,0.5006510416666667,0.5006510416666667,-0.0032948179003519586,-4.150481163428326e-05,-0.37934747279673575,-0.5551326081808321,0.49609375,0.50390625,-0.3791267783397532,False
all_matched_loads,harmonic_4_ratio_mean,harmonic_sideband,2,2,1,16,96,96,0.007315504670407327,0.004177960450830112,-0.5390486679202112,0.4576822916666667,0.5423177083333333,-0.003137544219577216,-0.00018071785706120006,-0.38336822682325966,-0.5377786308579403,0.462890625,0.537109375,-0.3829978199736312,False
all_matched_loads,harmonic_4_ratio_mean,harmonic_sideband,3,3,1,16,96,96,0.00850965630498145,0.003602882265803011,-0.7036107040889256,0.42708333333333337,0.5729166666666666,-0.00490677403917844,-0.0003810009658108065,-0.3997969614105289,-0.70265028944973,0.43880208333333337,0.5611979166666666,-0.39976364977965023,False
all_matched_loads,harmonic_4_ratio_mean,harmonic_sideband,4,4,1,16,96,96,0.007404467505070626,0.0029879861631807217,-0.6725505004879785,0.41731770833333337,0.5826822916666666,-0.004416481341889904,-0.0002629104059408467,-0.3866098085755827,-0.6717056538910169,0.4466145833333333,0.5533854166666667,-0.386810832530626,False
all_matched_loads,harmonic_4_ratio_mean,harmonic_sideband,5,5,1,16,96,96,0.00888247219663553,0.00278051800761637,-0.7395330291640793,0.42708333333333337,0.5729166666666666,-0.00610195418901916,-0.00017562042642175,-0.38406225544285577,-0.7393052395610749,0.44921874999999994,0.55078125,-0.38445999525750313,False
all_matched_loads,harmonic_4_ratio_mean,harmonic_sideband,6,6,1,16,96,96,0.016024705256214286,0.003640007176027832,-0.7986671279009289,0.41536458333333337,0.5846354166666666,-0.012384698080186454,-0.0002678008701380265,-0.383530877846929,-0.798740067715479,0.435546875,0.564453125,-0.38354264900843293,False
all_matched_loads,harmonic_4_ratio_mean,harmonic_sideband,7,7,1,16,96,96,0.014976280219264925,0.005439867041636903,-0.5222958300778869,0.49153645833333337,0.5084635416666666,-0.009536413177628022,-8.017783716699996e-05,-0.35663486843657777,-0.5243644848486573,0.49023437499999994,0.509765625,-0.35654227267590166,False
all_matched_loads,harmonic_5_ratio_max,harmonic_sideband,-1,all_blocks,1,128,768,768,0.03223544747737981,0.021210186286933122,-0.38328989143050857,0.5791829427083334,0.5791829427083334,-0.01102526119044669,0.0019255278751454628,-0.2312072431787557,-0.3819035871074727,0.5635172526041666,0.5635172526041666,-0.23106014203805023,False
all_matched_loads,harmonic_5_ratio_max,harmonic_sideband,0,0,1,16,96,96,0.03516739762434234,0.030127746776658134,-0.39276405359873423,0.5768229166666666,0.5768229166666666,-0.005039650847684205,0.0010704425556639571,-0.23645308971595447,-0.3791583466232964,0.5540364583333334,0.5540364583333334,-0.2355661205270029,False
all_matched_loads,harmonic_5_ratio_max,harmonic_sideband,1,1,1,16,96,96,0.02913484044574396,0.02260291303557017,-0.5338513018522779,0.5983072916666666,0.5983072916666666,-0.006531927410173791,0.000990076748736168,-0.2716012394612078,-0.5138549319837812,0.5638020833333334,0.5638020833333334,-0.2708923184984663,False
all_matched_loads,harmonic_5_ratio_max,harmonic_sideband,2,2,1,16,96,96,0.02721859811174071,0.02304380966265271,-0.3872984511885082,0.6126302083333334,0.6126302083333334,-0.0041747884490879955,0.001341002130869644,-0.20365064017309528,-0.36413294893604214,0.5774739583333333,0.5774739583333333,-0.20251337224275945,False
all_matched_loads,harmonic_5_ratio_max,harmonic_sideband,3,3,1,16,96,96,0.02500060967080491,0.021515563013540167,-0.3192314699365054,0.6041666666666666,0.6041666666666666,-0.003485046657264746,0.001422169329407542,-0.18187305165493212,-0.2983379520085612,0.5696614583333333,0.5696614583333333,-0.18058825486284533,False
all_matched_loads,harmonic_5_ratio_max,harmonic_sideband,4,4,1,16,96,96,0.022983111027022055,0.017781887806254768,-0.36453546428820893,0.6516927083333334,0.6516927083333334,-0.005201223220767287,0.0019357582653428372,-0.2259395879382709,-0.35070373501322105,0.611328125,0.611328125,-0.22531991297555795,False
all_matched_loads,harmonic_5_ratio_max,harmonic_sideband,5,5,1,16,96,96,0.028654731309040993,0.014227963292897598,-0.6193035837182189,0.6634114583333333,0.6634114583333333,-0.014426768016143392,0.0020204443758469835,-0.31395827957523104,-0.6131713272822534,0.6145833333333333,0.6145833333333333,-0.3140721422873179,False
all_matched_loads,harmonic_5_ratio_max,harmonic_sideband,6,6,1,16,96,96,0.048072555638059046,0.017393525230698894,-0.7009353525717956,0.6842447916666666,0.6842447916666666,-0.030679030407360152,0.002514939000058307,-0.34007214957260806,-0.700186679234039,0.638671875,0.638671875,-0.34019022066873805,False
all_matched_loads,harmonic_5_ratio_max,harmonic_sideband,7,7,1,16,96,96,0.04165173599228449,0.022988081477192546,-0.3214367088911909,0.822265625,0.822265625,-0.018663654515091943,0.003163207765495596,-0.26128753608850086,-0.3239100005454306,0.7493489583333333,0.7493489583333333,-0.26163668803303786,False
all_matched_loads,harmonic_5_ratio_mean,harmonic_sideband,-1,all_blocks,1,128,768,768,0.02648311551813544,0.016748696823464925,-0.47894567436312824,0.5307515462239584,0.5307515462239584,-0.009734418694670517,0.0007622186063821331,-0.2603616050745034,-0.4757945820912464,0.5263163248697917,0.5263163248697917,-0.260271539210125,False
all_matched_loads,harmonic_5_ratio_mean,harmonic_sideband,0,0,1,16,96,96,0.030572664366979765,0.026389233911682592,-0.4447387682362925,0.546875,0.546875,-0.004183430455297169,0.0006998558374900522,-0.25416608093677756,-0.43579849016959354,0.5358072916666665,0.5358072916666665,-0.25381692409160317,False
all_matched_loads,harmonic_5_ratio_mean,harmonic_sideband,1,1,1,16,96,96,0.02485442312034937,0.019198219013912776,-0.6325387250107858,0.5481770833333334,0.5481770833333334,-0.005656204106436591,0.0006142524090770405,-0.3122889977020109,-0.6200903523367658,0.5442708333333333,0.5442708333333333,-0.3120225519614731,False
all_matched_loads,harmonic_5_ratio_mean,harmonic_sideband,2,2,1,16,96,96,0.022589234111160643,0.01898480346610579,-0.5213857287586865,0.5377604166666667,0.5377604166666667,-0.0036044306450548516,0.0005617885850836887,-0.2837459265722744,-0.5045701750293148,0.533203125,0.533203125,-0.2833589949985034,False
all_matched_loads,harmonic_5_ratio_mean,harmonic_sideband,3,3,1,16,96,96,0.020815673629907636,0.016828091885552038,-0.5879644266459537,0.5045572916666666,0.5045572916666666,-0.003987581744355598,0.0002516197950411239,-0.3143183317260284,-0.5604009918717747,0.5071614583333334,0.5071614583333334,-0.3140110822819475,False
all_matched_loads,harmonic_5_ratio_mean,harmonic_sideband,4,4,1,16,96,96,0.019040269570972795,0.013030785650962112,-0.6158101718975868,0.5501302083333334,0.5501302083333334,-0.006009483920010684,0.0004384366131437887,-0.33092779882368906,-0.5993557344220007,0.5403645833333334,0.5403645833333334,-0.33090108349909514,False
all_matched_loads,harmonic_5_ratio_mean,harmonic_sideband,5,5,1,16,96,96,0.02268263021264038,0.010308699024761432,-0.7256874522756118,0.5885416666666666,0.5885416666666666,-0.012373931187878946,0.0008360520514870636,-0.349449122928557,-0.7186782529433444,0.5572916666666667,0.5572916666666667,-0.3495041260597711,False
all_matched_loads,harmonic_5_ratio_mean,harmonic_sideband,6,6,1,16,96,96,0.03866588834402356,0.013237898013245103,-0.7412495226328454,0.6334635416666666,0.6334635416666666,-0.025427990330778454,0.0010633496892191296,-0.3511551029891315,-0.7395092812381506,0.5852864583333333,0.5852864583333333,-0.3511135900817072,False
all_matched_loads,harmonic_5_ratio_mean,harmonic_sideband,7,7,1,16,96,96,0.032644140789049404,0.016011843621497556,-0.4488523417935647,0.73828125,0.73828125,-0.016632297167551848,0.0021151320244623194,-0.298716413884861,-0.4468950473188512,0.6595052083333333,0.6595052083333333,-0.29870901356641744,False
all_matched_loads,kurtosis_a,current_shape,-1,all_blocks,1,128,768,768,1.9656968356792657,1.6135961264726884,-0.6721982982039371,0.4975077311197916,0.5024922688802085,-0.35210070920657716,0.00011748618840934366,-0.35590715436687703,-0.5463965923133121,0.4858500162760417,0.5141499837239583,-0.36232484339934073,False
all_matched_loads,kurtosis_a,current_shape,0,0,1,16,96,96,1.8302034673328307,1.569184261488819,-0.7671507875309415,0.5520833333333334,0.5520833333333334,-0.2610192058440118,0.001444660185851987,-0.3622975555877533,-0.5211276674435842,0.5091145833333334,0.5091145833333334,-0.3665470799230768,False
all_matched_loads,kurtosis_a,current_shape,1,1,1,16,96,96,1.8492902048360302,1.5718764546176658,-0.7813685436056526,0.603515625,0.603515625,-0.2774137502183645,0.0038278964060478593,-0.3507909310436882,-0.5390304833033331,0.5240885416666666,0.5240885416666666,-0.3607856495650048,False
all_matched_loads,kurtosis_a,current_shape,2,2,1,16,96,96,1.9604152632569385,1.5829160555139055,-0.7809521808563245,0.6399739583333334,0.6399739583333334,-0.37749920774303275,0.011619552837560887,-0.3379336983697285,-0.6168125534767233,0.5475260416666667,0.5475260416666667,-0.35806884686088647,False
all_matched_loads,kurtosis_a,current_shape,3,3,1,16,96,96,1.9766286550539727,1.598872355390018,-0.7402251608063805,0.5520833333333333,0.5520833333333333,-0.3777562996639548,0.0037121660467115403,-0.33577252911804023,-0.5950564287655509,0.51171875,0.51171875,-0.3593399307477009,False
all_matched_loads,kurtosis_a,current_shape,4,4,1,16,96,96,1.969163853766036,1.6261974513959576,-0.6596749949255526,0.4622395833333333,0.5377604166666667,-0.34296640237007797,-0.01456540470822254,-0.34760129263165135,-0.5378803600358845,0.47395833333333337,0.5260416666666666,-0.3672754251766692,False
all_matched_loads,kurtosis_a,current_shape,5,5,1,16,96,96,2.067311881654603,1.646765697102517,-0.6634562995212568,0.4231770833333333,0.5768229166666667,-0.420546184552086,-0.035134072640374825,-0.365494490779228,-0.5897038113996026,0.4615885416666667,0.5384114583333333,-0.3425582243987313,False
all_matched_loads,kurtosis_a,current_shape,6,6,1,16,96,96,2.050317548260111,1.6578279256570507,-0.6021686586447904,0.38541666666666663,0.6145833333333334,-0.39248962260306025,-0.051075414618902304,-0.3811387379161182,-0.522025504913642,0.439453125,0.560546875,-0.3934210333234874,False
all_matched_loads,kurtosis_a,current_shape,7,7,1,16,96,96,2.022243811273604,1.6551288106155742,-0.5750255608606901,0.369140625,0.630859375,-0.36711500065802943,-0.06083111860615453,-0.3949635608385402,-0.4775198040796429,0.427734375,0.572265625,-0.4160020485158951,False
all_matched_loads,kurtosis_b,current_shape,-1,all_blocks,1,128,768,768,1.9639675475638427,1.6033018871642646,-0.6221746631718016,0.37383015950520837,0.6261698404947916,-0.360665660399578,-0.018811649812425557,-0.3677605459058572,-0.613392691024019,0.4186299641927083,0.5813700358072917,-0.36646162128883036,False
all_matched_loads,kurtosis_b,current_shape,0,0,1,16,96,96,1.7976837302387725,1.557543226077974,-0.7981840481209385,0.48046875,0.51953125,-0.24014050416079827,-0.0018699012773069068,-0.38084175505675816,-0.7837626821221456,0.4856770833333333,0.5143229166666667,-0.3784904047508249,False
all_matched_loads,kurtosis_b,current_shape,1,1,1,16,96,96,1.812313795712485,1.5458436464835146,-0.8559060572955141,0.41015625000000006,0.58984375,-0.2664701492289705,-0.0043539884463157374,-0.38572521589921965,-0.8449993987337721,0.44921875000000006,0.55078125,-0.38536594969289395,False
all_matched_loads,kurtosis_b,current_shape,2,2,1,16,96,96,1.90114057424918,1.5425135253903992,-0.8782965628106659,0.2975260416666667,0.7024739583333333,-0.35862704885878083,-0.01372970850883981,-0.38676419428941883,-0.87865704103859,0.390625,0.609375,-0.3897410890564014,False
all_matched_loads,kurtosis_b,current_shape,3,3,1,16,96,96,1.8890740943604472,1.55259936301029,-0.8294470758900155,0.2825520833333333,0.7174479166666667,-0.3364747313501571,-0.023922623477307225,-0.4089584108246027,-0.825462629831692,0.3658854166666667,0.6341145833333333,-0.40866607018860057,False
all_matched_loads,kurtosis_b,current_shape,4,4,1,16,96,96,1.8923759770426545,1.597262048168109,-0.6254136848584998,0.30924479166666663,0.6907552083333334,-0.29511392887454563,-0.02997074709998293,-0.4210738580318699,-0.6240551862952622,0.37434895833333337,0.6256510416666666,-0.417995887851379,False
all_matched_loads,kurtosis_b,current_shape,5,5,1,16,96,96,2.1804466338570165,1.6545831149068624,-0.6503912410567106,0.376953125,0.623046875,-0.5258635189501545,-0.03169989261452544,-0.3748511609545505,-0.6470629174903276,0.41145833333333337,0.5885416666666666,-0.36869921103729975,False
all_matched_loads,kurtosis_b,current_shape,6,6,1,16,96,96,2.2281527290903336,1.6847824248106773,-0.6166046982119302,0.38997395833333337,0.6100260416666666,-0.5433703042796562,-0.045360975186285346,-0.3833944502491638,-0.6089338176465905,0.42317708333333337,0.5768229166666666,-0.3851882746636458,False
all_matched_loads,kurtosis_b,current_shape,7,7,1,16,96,96,2.010552845959851,1.69128774846629,-0.4345142421928765,0.4036458333333333,0.5963541666666667,-0.3192650974935613,-0.05276220702296153,-0.3582663475916765,-0.41355242532061615,0.43424479166666663,0.5657552083333334,-0.35826842671303777,False
all_matched_loads,kurtosis_c,current_shape,-1,all_blocks,1,128,768,768,1.9895395706976418,1.635075286897739,-0.6176333942571207,0.5123087565104166,0.5123087565104166,-0.35446428379990297,-0.001984424785972161,-0.3382151689582881,-0.5503250044762734,0.4911193847656251,0.5088806152343749,-0.3276832020527921,False
all_matched_loads,kurtosis_c,current_shape,0,0,1,16,96,96,1.8212350692097996,1.55211086793276,-0.7558397794729589,0.3287760416666667,0.6712239583333333,-0.26912420127703973,-0.009462811746576594,-0.3833130179379364,-0.5736115514662775,0.388671875,0.611328125,-0.36322014423145743,False
all_matched_loads,kurtosis_c,current_shape,1,1,1,16,96,96,1.9505829885059551,1.539947365960258,-0.8525613485373694,0.34895833333333337,0.6510416666666666,-0.410635622545697,-0.009691149227061602,-0.3737671435854942,-0.712111207623204,0.4016927083333333,0.5983072916666667,-0.3512952291303209,False
all_matched_loads,kurtosis_c,current_shape,2,2,1,16,96,96,1.9619382259730596,1.5569743802335836,-0.8255048271968213,0.4680989583333333,0.5319010416666667,-0.40496384573947547,-0.002744000215366138,-0.3704319482152696,-0.6946562614910626,0.4407552083333333,0.5592447916666667,-0.35051669022551735,False
all_matched_loads,kurtosis_c,current_shape,3,3,1,16,96,96,2.058866746544048,1.5927694201998694,-0.7832151483434064,0.5885416666666667,0.5885416666666667,-0.4660973263441784,0.0011327259666172873,-0.35553217768311746,-0.6902474022792572,0.5221354166666666,0.5221354166666666,-0.361819306298865,False
all_matched_loads,kurtosis_c,current_shape,4,4,1,16,96,96,1.953793977149843,1.6543555682160764,-0.5703673415342521,0.634765625,0.634765625,-0.29943840893376666,0.007852666296950916,-0.33755172254828764,-0.4930630542651286,0.5592447916666667,0.5592447916666667,-0.32285931942962576,False
all_matched_loads,kurtosis_c,current_shape,5,5,1,16,96,96,2.165893413737039,1.7053185538013544,-0.614958236051196,0.6393229166666667,0.6393229166666667,-0.46057485993568464,0.00971502754766107,-0.34100799517634167,-0.5664052464003796,0.5651041666666666,0.5651041666666666,-0.326847927413609,False
all_matched_loads,kurtosis_c,current_shape,6,6,1,16,96,96,2.1025326339336026,1.7333682987835284,-0.5145661157259411,0.6009114583333333,0.6009114583333333,-0.36916433515007413,0.014416091393979702,-0.3314181021277181,-0.47565663857492346,0.544921875,0.544921875,-0.322805576608552,False
all_matched_loads,kurtosis_c,current_shape,7,7,1,16,96,96,1.901473510527787,1.7457578400544798,-0.26461648840841545,0.5865885416666667,0.5865885416666667,-0.15571567047330728,0.020569794377841566,-0.2743444797616514,-0.2549141020080665,0.537109375,0.537109375,-0.26624658523573536,False
all_matched_loads,phase_rms_cv,sequence_imbalance,-1,all_blocks,1,128,768,768,0.014986351703954357,0.05746629143087071,0.6485922700931889,0.736480712890625,0.736480712890625,0.04247993972691636,0.014598601625817335,0.6268493360685454,0.6716359518571333,0.780975341796875,0.780975341796875,0.6296906093156195,False
all_matched_loads,phase_rms_cv,sequence_imbalance,0,0,1,16,96,96,0.01171480740724223,0.01632850903527396,0.38069187766624835,0.734375,0.734375,0.004613701628031728,0.001329392879069536,0.4238138386969869,0.4750116533068915,0.6848958333333333,0.6848958333333333,0.4840362147687508,False
all_matched_loads,phase_rms_cv,sequence_imbalance,1,1,1,16,96,96,0.011150158274414632,0.023014800115184808,0.6019652680085278,0.7727864583333334,0.7727864583333334,0.011864641840770176,0.00409092350006578,0.6296652551590267,0.7063058419279392,0.7610677083333333,0.7610677083333333,0.6689398012023362,False
all_matched_loads,phase_rms_cv,sequence_imbalance,2,2,1,16,96,96,0.011485862677297506,0.03292918326763085,0.6911346803142228,0.7864583333333334,0.7864583333333334,0.021443320590333343,0.008617329351197741,0.7090066671946726,0.7634023870789681,0.7975260416666666,0.7975260416666666,0.7274823758776067,False
all_matched_loads,phase_rms_cv,sequence_imbalance,3,3,1,16,96,96,0.01324110484755201,0.04576136773084998,0.7095852208824123,0.7773437500000001,0.7773437500000001,0.032520262883297964,0.01212538228486362,0.7180446092492427,0.7582368401747557,0.8092447916666667,0.8092447916666667,0.7309520026384051,False
all_matched_loads,phase_rms_cv,sequence_imbalance,4,4,1,16,96,96,0.014685338958803654,0.06089886070435006,0.7498459854798432,0.7838541666666667,0.7838541666666667,0.04621352174554641,0.019367562890842818,0.7438005915861841,0.7822585426300948,0.8255208333333333,0.8255208333333333,0.7476444939752583,False
all_matched_loads,phase_rms_cv,sequence_imbalance,5,5,1,16,96,96,0.016783925887775032,0.07720892659770996,0.8051431392671791,0.7669270833333335,0.7669270833333335,0.06042500070993493,0.025589949245303723,0.7829150386890674,0.8304262518432233,0.8326822916666667,0.8326822916666667,0.7833243650236993,False
all_matched_loads,phase_rms_cv,sequence_imbalance,6,6,1,16,96,96,0.01867050855903723,0.09327173924066512,0.8897477775381144,0.7734375,0.7734375,0.0746012306816279,0.034934549028711376,0.8397792523602328,0.9104265612340817,0.8391927083333334,0.8391927083333334,0.8362962601866056,False
all_matched_loads,phase_rms_cv,sequence_imbalance,7,7,1,16,96,96,0.022159107019512556,0.11031694475530102,0.9826927218927711,0.7760416666666667,0.7760416666666667,0.08815783773578846,0.051025005252320225,0.9046893592692032,0.9990817608654582,0.8444010416666667,0.8444010416666667,0.8991342405489755,False
all_matched_loads,rms_ratio_a,current_shape,-1,all_blocks,1,128,768,768,0.9945962828906365,1.0470141119496263,0.785056853920954,0.8082580566406249,0.8082580566406249,0.052417829058989916,0.03485902511203176,0.8207745451257731,0.7347170506629289,0.8680216471354167,0.8680216471354167,0.6736516897708013,False
all_matched_loads,rms_ratio_a,current_shape,0,0,1,16,96,96,0.9951107074336616,1.0026286522882686,0.41652994596119,0.6341145833333333,0.6341145833333333,0.007517944854607079,0.005867655955364648,0.38916101037830997,0.18912263453133948,0.6145833333333333,0.6145833333333333,0.2815044366558268,False
all_matched_loads,rms_ratio_a,current_shape,1,1,1,16,96,96,0.9954913645266237,1.0139898427350873,0.7229378709567557,0.7194010416666666,0.7194010416666666,0.018498478208463637,0.01590722796169397,0.7287346000444022,0.5500902600172703,0.71484375,0.71484375,0.6057813715077124,False
all_matched_loads,rms_ratio_a,current_shape,2,2,1,16,96,96,0.996176183753399,1.0278074041334018,0.8959799093182149,0.7955729166666666,0.7955729166666666,0.03163122038000295,0.026508687422888755,0.9694813175321001,0.8560362450940325,0.8235677083333333,0.8235677083333333,0.7896293204225728,False
all_matched_loads,rms_ratio_a,current_shape,3,3,1,16,96,96,0.9951509412455841,1.041758610674998,0.9727922715366263,0.8385416666666666,0.8385416666666666,0.04660766942941372,0.03897877636034569,1.0703770105232253,0.9694775479101111,0.9127604166666667,0.9127604166666667,0.8602251557782747,False
all_matched_loads,rms_ratio_a,current_shape,4,4,1,16,96,96,0.9946176803423277,1.054760693187495,0.9770584331840398,0.8515625,0.8515625,0.060143012845167466,0.04894837110673078,1.0864657696608315,0.9703391764507677,0.9498697916666666,0.9498697916666666,0.8717404180109748,False
all_matched_loads,rms_ratio_a,current_shape,5,5,1,16,96,96,0.9928957226923236,1.067237984520559,0.998651898205402,0.8723958333333333,0.8723958333333333,0.07434226182823522,0.055514303347657445,1.0849301412889647,0.9764249247468634,0.9778645833333334,0.9778645833333334,0.8704572308569974,False
all_matched_loads,rms_ratio_a,current_shape,6,6,1,16,96,96,0.9932827705036786,1.0785120163751423,0.9941660204587264,0.865234375,0.865234375,0.08522924587146363,0.06090417159232975,1.090463486058099,0.9593483702106718,0.9713541666666667,0.9713541666666667,0.8693234526410983,False
all_matched_loads,rms_ratio_a,current_shape,7,7,1,16,96,96,0.9940448926274932,1.0894176916820586,0.9772197208975475,0.8509114583333333,0.8509114583333333,0.09537279905456557,0.06461106103015468,1.072107787635191,0.9313145262905329,0.96875,0.96875,0.8529019321121102,False
all_matched_loads,rms_ratio_b,current_shape,-1,all_blocks,1,128,768,768,1.00258584257644,0.9689395091209908,-0.3987976551109578,0.42368570963541663,0.5763142903645834,-0.03364633345544938,-0.008149731023224915,-0.3885758483761056,-0.505117417572811,0.33327229817708337,0.6667277018229166,-0.47055491053762644,False
all_matched_loads,rms_ratio_b,current_shape,0,0,1,16,96,96,1.000351104576242,1.0083192284483917,0.416230870071679,0.6666666666666667,0.6666666666666667,0.007968123872149643,0.0019012636060201649,0.343481031515681,0.3272820002638492,0.560546875,0.560546875,0.34385757567382425,False
all_matched_loads,rms_ratio_b,current_shape,1,1,1,16,96,96,1.0012629759300682,1.004535959698898,0.11354462655445238,0.5865885416666666,0.5865885416666666,0.0032729837688298784,0.0009088471737728199,0.10481499830313884,0.05270438003344479,0.4993489583333333,0.5006510416666667,0.05430206739623785,False
all_matched_loads,rms_ratio_b,current_shape,2,2,1,16,96,96,1.00005035315332,0.9948013494797356,-0.1192634485541672,0.5110677083333334,0.5110677083333334,-0.00524900367358441,-0.0011965141684464609,-0.11697598317398485,-0.18695136534730186,0.423828125,0.576171875,-0.18832106633196097,False
all_matched_loads,rms_ratio_b,current_shape,3,3,1,16,96,96,1.0001935584970165,0.9810361793811669,-0.30149151217805525,0.42643229166666663,0.5735677083333334,-0.019157379115849634,-0.007420423267403942,-0.30447432972013133,-0.4049753295275867,0.34700520833333337,0.6529947916666666,-0.40442641844722493,False
all_matched_loads,rms_ratio_b,current_shape,4,4,1,16,96,96,1.0016110052081286,0.9657004935508843,-0.4244151612770682,0.37760416666666663,0.6223958333333334,-0.03591051165724445,-0.014064380742797311,-0.4312565387982257,-0.5540023851589707,0.29166666666666663,0.7083333333333334,-0.546429033703071,False
all_matched_loads,rms_ratio_b,current_shape,5,5,1,16,96,96,1.0042151419328378,0.9483757737886419,-0.5484644969367782,0.3294270833333333,0.6705729166666667,-0.05583936814419583,-0.024509724531626587,-0.5544680322415976,-0.7081538324172431,0.24153645833333331,0.7584635416666667,-0.685163625984063,False
