record_id,load_nm,subsystem,block_id,window_id,is_healthy,fault_turns,fault_phase,role,row_index,window_score,frozen_system_score,contribution_sum,contribution_sum_error,frozen_score_error,alarm,p_value,external_motor_id
external_dual_three_phase_flt1zu_load_5nm,5.0,SubSys2,5,89,False,1,u,fault_test,2369,2526.052868245893,2526.052868245893,2526.052868245892,-9.094947017729282e-13,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt1zu_load_5nm,5.0,SubSys2,6,104,False,1,u,fault_test,2384,5536.51572051118,5536.51572051118,5536.515720511175,-5.4569682106375694e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt1zu_load_5nm,5.0,SubSys2,7,119,False,1,u,fault_test,2399,11059.851356135494,11059.851356135494,11059.851356135487,-7.275957614183426e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt2zv_load_0nm,0.0,SubSys2,0,1,False,2,v,fault_test,3961,927.4047508459977,927.4047508459976,927.4047508459988,1.1368683772161603e-12,1.1368683772161603e-13,False,0.4,external_dual_three_phase
external_dual_three_phase_flt2zv_load_0nm,0.0,SubSys2,1,29,False,2,v,fault_test,3989,2124.85155723519,2124.85155723519,2124.8515572351935,3.637978807091713e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt2zv_load_0nm,0.0,SubSys2,2,44,False,2,v,fault_test,4004,3621.056035348229,3621.056035348229,3621.0560353482283,-9.094947017729282e-13,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt2zv_load_0nm,0.0,SubSys2,3,59,False,2,v,fault_test,4019,6623.1384161054975,6623.1384161054975,6623.138416105486,-1.1823431123048067e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt2zv_load_0nm,0.0,SubSys2,4,70,False,2,v,fault_test,4030,11254.432985749669,11254.432985749669,11254.432985749678,9.094947017729282e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt2zv_load_0nm,0.0,SubSys2,5,85,False,2,v,fault_test,4045,17003.240801708787,17003.240801708787,17003.24080170878,-7.275957614183426e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt2zv_load_0nm,0.0,SubSys2,6,100,False,2,v,fault_test,4060,21079.69216481857,21079.69216481857,21079.692164818578,7.275957614183426e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt2zv_load_0nm,0.0,SubSys2,7,111,False,2,v,fault_test,4071,19567.530238204592,19567.530238204592,19567.530238204617,2.546585164964199e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt2zv_load_10nm,10.0,SubSys2,0,1,False,2,v,fault_test,4441,586.9366631003611,586.9366631003611,586.9366631003614,3.410605131648481e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt2zv_load_10nm,10.0,SubSys2,1,28,False,2,v,fault_test,4468,325.8713368528371,325.8713368528371,325.8713368528373,2.2737367544323206e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt2zv_load_10nm,10.0,SubSys2,2,44,False,2,v,fault_test,4484,610.7142941855026,610.7142941855026,610.7142941855027,1.1368683772161603e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt2zv_load_10nm,10.0,SubSys2,3,59,False,2,v,fault_test,4499,978.6835297163527,978.6835297163528,978.6835297163533,5.684341886080801e-13,-1.1368683772161603e-13,False,0.4,external_dual_three_phase
external_dual_three_phase_flt2zv_load_10nm,10.0,SubSys2,4,74,False,2,v,fault_test,4514,1782.5455567134454,1782.5455567134454,1782.5455567134454,0.0,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt2zv_load_10nm,10.0,SubSys2,5,89,False,2,v,fault_test,4529,2937.8939688797204,2937.8939688797204,2937.8939688797195,-9.094947017729282e-13,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt2zv_load_10nm,10.0,SubSys2,6,104,False,2,v,fault_test,4544,4886.57410315841,4886.57410315841,4886.57410315841,0.0,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt2zv_load_10nm,10.0,SubSys2,7,119,False,2,v,fault_test,4559,8430.498220153455,8430.498220153455,8430.498220153462,7.275957614183426e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt2zv_load_15nm,15.0,SubSys2,0,2,False,2,v,fault_test,4682,627.3222875123525,627.3222875123525,627.3222875123537,1.1368683772161603e-12,0.0,False,0.6,external_dual_three_phase
external_dual_three_phase_flt2zv_load_15nm,15.0,SubSys2,1,15,False,2,v,fault_test,4695,332.6888741777681,332.6888741777681,332.6888741777674,-7.389644451905042e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt2zv_load_15nm,15.0,SubSys2,2,44,False,2,v,fault_test,4724,450.77567538436944,450.77567538436944,450.7756753843697,2.8421709430404007e-13,0.0,False,0.76,external_dual_three_phase
external_dual_three_phase_flt2zv_load_15nm,15.0,SubSys2,3,59,False,2,v,fault_test,4739,790.1903768493135,790.1903768493135,790.190376849314,5.684341886080801e-13,0.0,False,0.48,external_dual_three_phase
external_dual_three_phase_flt2zv_load_15nm,15.0,SubSys2,4,74,False,2,v,fault_test,4754,1430.6549377900967,1430.6549377900967,1430.6549377900935,-3.183231456205249e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt2zv_load_15nm,15.0,SubSys2,5,89,False,2,v,fault_test,4769,2406.19458307465,2406.19458307465,2406.1945830746527,2.7284841053187847e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt2zv_load_15nm,15.0,SubSys2,6,104,False,2,v,fault_test,4784,4160.421177276552,4160.421177276552,4160.421177276546,-6.366462912410498e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt2zv_load_15nm,15.0,SubSys2,7,119,False,2,v,fault_test,4799,7492.214016727533,7492.214016727533,7492.214016727557,2.3646862246096134e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt2zv_load_20nm,20.0,SubSys2,0,1,False,2,v,fault_test,4921,617.3983178597731,617.3983178597731,617.3983178597725,-5.684341886080801e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt2zv_load_20nm,20.0,SubSys2,1,15,False,2,v,fault_test,4935,358.0602045500962,358.0602045500962,358.06020455009593,-2.8421709430404007e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt2zv_load_20nm,20.0,SubSys2,2,44,False,2,v,fault_test,4964,428.77841424815085,428.77841424815085,428.7784142481504,-4.547473508864641e-13,0.0,False,0.76,external_dual_three_phase
external_dual_three_phase_flt2zv_load_20nm,20.0,SubSys2,3,59,False,2,v,fault_test,4979,650.912520220292,650.912520220292,650.9125202202918,-2.2737367544323206e-13,0.0,False,0.56,external_dual_three_phase
external_dual_three_phase_flt2zv_load_20nm,20.0,SubSys2,4,74,False,2,v,fault_test,4994,1244.5125361011314,1244.5125361011314,1244.5125361011312,-2.2737367544323206e-13,0.0,False,0.4,external_dual_three_phase
external_dual_three_phase_flt2zv_load_20nm,20.0,SubSys2,5,89,False,2,v,fault_test,5009,2127.4756810781555,2127.4756810781555,2127.475681078154,-1.3642420526593924e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt2zv_load_20nm,20.0,SubSys2,6,104,False,2,v,fault_test,5024,3768.3138319030227,3768.313831903023,3768.3138319030163,-6.366462912410498e-12,-4.547473508864641e-13,False,0.16,external_dual_three_phase
external_dual_three_phase_flt2zv_load_20nm,20.0,SubSys2,7,119,False,2,v,fault_test,5039,6990.415314186241,6990.415314186241,6990.415314186241,0.0,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt2zv_load_25nm,25.0,SubSys1,0,2,False,2,v,fault_test,5042,604.5811591278629,604.5811591278629,604.5811591278614,-1.4779288903810084e-12,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt2zv_load_25nm,25.0,SubSys2,1,16,False,2,v,fault_test,5176,369.6435914069493,369.6435914069493,369.6435914069492,-1.1368683772161603e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt2zv_load_25nm,25.0,SubSys2,2,44,False,2,v,fault_test,5204,384.3567701458154,384.3567701458154,384.3567701458162,7.958078640513122e-13,0.0,False,0.92,external_dual_three_phase
external_dual_three_phase_flt2zv_load_25nm,25.0,SubSys2,3,59,False,2,v,fault_test,5219,618.8696521640243,618.8696521640243,618.8696521640239,-3.410605131648481e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt2zv_load_25nm,25.0,SubSys2,4,74,False,2,v,fault_test,5234,1093.761547430772,1093.761547430772,1093.7615474307706,-1.3642420526593924e-12,0.0,False,0.4,external_dual_three_phase
external_dual_three_phase_flt2zv_load_25nm,25.0,SubSys2,5,89,False,2,v,fault_test,5249,1937.4588021756485,1937.4588021756483,1937.4588021756513,2.7284841053187847e-12,2.2737367544323206e-13,False,0.28,external_dual_three_phase
external_dual_three_phase_flt2zv_load_25nm,25.0,SubSys2,6,104,False,2,v,fault_test,5264,3588.2415200919086,3588.241520091909,3588.241520091921,1.2278178473934531e-11,-4.547473508864641e-13,False,0.16,external_dual_three_phase
external_dual_three_phase_flt2zv_load_25nm,25.0,SubSys2,7,119,False,2,v,fault_test,5279,6691.300749665164,6691.300749665164,6691.300749665156,-8.185452315956354e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt2zv_load_30nm,30.0,SubSys1,0,2,False,2,v,fault_test,5282,617.421168071964,617.421168071964,617.421168071965,1.0231815394945443e-12,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt2zv_load_30nm,30.0,SubSys2,1,17,False,2,v,fault_test,5417,373.8384034495738,373.8384034495738,373.83840344957355,-2.2737367544323206e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt2zv_load_30nm,30.0,SubSys2,2,44,False,2,v,fault_test,5444,375.64304574759535,375.64304574759535,375.6430457475953,-5.684341886080802e-14,0.0,False,0.92,external_dual_three_phase
external_dual_three_phase_flt2zv_load_30nm,30.0,SubSys2,3,59,False,2,v,fault_test,5459,562.7065569638713,562.7065569638713,562.7065569638704,-9.094947017729282e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt2zv_load_30nm,30.0,SubSys2,4,74,False,2,v,fault_test,5474,1022.9849773032679,1022.984977303268,1022.9849773032673,-5.684341886080801e-13,-1.1368683772161603e-13,False,0.4,external_dual_three_phase
external_dual_three_phase_flt2zv_load_30nm,30.0,SubSys2,5,89,False,2,v,fault_test,5489,1878.0414364608832,1878.0414364608832,1878.041436460882,-1.1368683772161603e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt2zv_load_30nm,30.0,SubSys2,6,104,False,2,v,fault_test,5504,3446.4263737849215,3446.426373784921,3446.4263737849183,-3.183231456205249e-12,4.547473508864641e-13,False,0.16,external_dual_three_phase
external_dual_three_phase_flt2zv_load_30nm,30.0,SubSys2,7,119,False,2,v,fault_test,5519,6378.891190582214,6378.891190582214,6378.891190582214,0.0,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt2zv_load_35nm,35.0,SubSys2,0,2,False,2,v,fault_test,5642,624.1585333651232,624.1585333651232,624.1585333651241,9.094947017729282e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt2zv_load_35nm,35.0,SubSys2,1,17,False,2,v,fault_test,5657,389.8516067999856,389.8516067999856,389.8516067999862,6.252776074688882e-13,0.0,False,0.92,external_dual_three_phase
external_dual_three_phase_flt2zv_load_35nm,35.0,SubSys2,2,44,False,2,v,fault_test,5684,369.2971853293409,369.2971853293409,369.2971853293416,6.821210263296962e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt2zv_load_35nm,35.0,SubSys2,3,59,False,2,v,fault_test,5699,538.1351846616731,538.1351846616731,538.1351846616724,-6.821210263296962e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt2zv_load_35nm,35.0,SubSys2,4,74,False,2,v,fault_test,5714,987.3714059829141,987.371405982914,987.3714059829132,-9.094947017729282e-13,1.1368683772161603e-13,False,0.4,external_dual_three_phase
external_dual_three_phase_flt2zv_load_35nm,35.0,SubSys2,5,89,False,2,v,fault_test,5729,1809.0645789807434,1809.0645789807436,1809.0645789807431,-2.2737367544323206e-13,-2.2737367544323206e-13,False,0.28,external_dual_three_phase
external_dual_three_phase_flt2zv_load_35nm,35.0,SubSys2,6,104,False,2,v,fault_test,5744,3370.649166261996,3370.649166261996,3370.6491662619987,2.7284841053187847e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt2zv_load_35nm,35.0,SubSys2,7,119,False,2,v,fault_test,5759,6270.884952146452,6270.884952146452,6270.884952146444,-7.275957614183426e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt2zv_load_5nm,5.0,SubSys1,0,2,False,2,v,fault_test,4082,550.113621534237,550.113621534237,550.1136215342366,-4.547473508864641e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt2zv_load_5nm,5.0,SubSys2,1,29,False,2,v,fault_test,4229,496.9101566875604,496.9101566875604,496.91015668756046,5.684341886080802e-14,0.0,False,0.72,external_dual_three_phase
external_dual_three_phase_flt2zv_load_5nm,5.0,SubSys2,2,44,False,2,v,fault_test,4244,934.887911800512,934.887911800512,934.8879118005117,-3.410605131648481e-13,0.0,False,0.4,external_dual_three_phase
external_dual_three_phase_flt2zv_load_5nm,5.0,SubSys2,3,59,False,2,v,fault_test,4259,1611.1715680555853,1611.171568055585,1611.171568055585,-2.2737367544323206e-13,2.2737367544323206e-13,False,0.28,external_dual_three_phase
external_dual_three_phase_flt2zv_load_5nm,5.0,SubSys2,4,74,False,2,v,fault_test,4274,2889.754941920651,2889.754941920651,2889.7549419206466,-4.547473508864641e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt2zv_load_5nm,5.0,SubSys2,5,89,False,2,v,fault_test,4289,4428.0530399122545,4428.053039912255,4428.053039912247,-7.275957614183426e-12,-9.094947017729282e-13,False,0.16,external_dual_three_phase
external_dual_three_phase_flt2zv_load_5nm,5.0,SubSys2,6,104,False,2,v,fault_test,4304,6700.311532120807,6700.311532120807,6700.31153212082,1.2732925824820995e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt2zv_load_5nm,5.0,SubSys2,7,119,False,2,v,fault_test,4319,10524.096275105285,10524.096275105285,10524.096275105285,0.0,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_0nm,0.0,SubSys2,0,1,False,3,u,fault_test,5881,534.965944785837,534.965944785837,534.9659447858373,3.410605131648481e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt3zu_load_0nm,0.0,SubSys2,1,29,False,3,u,fault_test,5909,324.50036066111915,324.50036066111915,324.5003606611195,3.410605131648481e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt3zu_load_0nm,0.0,SubSys2,2,44,False,3,u,fault_test,5924,1771.2646437202686,1771.2646437202686,1771.2646437202677,-9.094947017729282e-13,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt3zu_load_0nm,0.0,SubSys2,3,59,False,3,u,fault_test,5939,6677.099815758235,6677.099815758235,6677.099815758224,-1.0913936421275139e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_0nm,0.0,SubSys2,4,74,False,3,u,fault_test,5954,14399.541217702747,14399.541217702748,14399.541217702761,1.4551915228366852e-11,-1.8189894035458565e-12,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_0nm,0.0,SubSys2,5,85,False,3,u,fault_test,5965,24081.87974983048,24081.87974983048,24081.879749830503,2.1827872842550278e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_0nm,0.0,SubSys2,6,100,False,3,u,fault_test,5980,33979.771018036365,33979.771018036365,33979.771018036365,0.0,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_0nm,0.0,SubSys2,7,106,False,3,u,fault_test,5986,35090.04585261448,35090.04585261448,35090.0458526145,2.1827872842550278e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_10nm,10.0,SubSys2,0,2,False,3,u,fault_test,6362,656.3274618373205,656.3274618373205,656.3274618373209,4.547473508864641e-13,0.0,False,0.56,external_dual_three_phase
external_dual_three_phase_flt3zu_load_10nm,10.0,SubSys2,1,18,False,3,u,fault_test,6378,313.08025511307636,313.0802551130764,313.08025511307596,-3.979039320256561e-13,-5.684341886080802e-14,False,1.0,external_dual_three_phase
external_dual_three_phase_flt3zu_load_10nm,10.0,SubSys2,2,44,False,3,u,fault_test,6404,370.8927880323224,370.8927880323224,370.892788032323,5.684341886080801e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt3zu_load_10nm,10.0,SubSys2,3,59,False,3,u,fault_test,6419,1105.5069268149198,1105.5069268149198,1105.5069268149198,0.0,0.0,False,0.4,external_dual_three_phase
external_dual_three_phase_flt3zu_load_10nm,10.0,SubSys2,4,74,False,3,u,fault_test,6434,2602.759795120544,2602.759795120544,2602.759795120541,-2.7284841053187847e-12,0.0,False,0.24,external_dual_three_phase
external_dual_three_phase_flt3zu_load_10nm,10.0,SubSys2,5,89,False,3,u,fault_test,6449,5192.155535877943,5192.155535877943,5192.155535877949,5.4569682106375694e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_10nm,10.0,SubSys2,6,104,False,3,u,fault_test,6464,9110.455601744474,9110.455601744474,9110.455601744477,3.637978807091713e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_10nm,10.0,SubSys2,7,119,False,3,u,fault_test,6479,16722.929111199966,16722.929111199966,16722.929111199992,2.546585164964199e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_15nm,15.0,SubSys2,0,2,False,3,u,fault_test,6602,657.5071076675846,657.5071076675846,657.5071076675852,5.684341886080801e-13,0.0,False,0.56,external_dual_three_phase
external_dual_three_phase_flt3zu_load_15nm,15.0,SubSys2,1,18,False,3,u,fault_test,6618,349.506684049874,349.506684049874,349.5066840498741,5.684341886080802e-14,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt3zu_load_15nm,15.0,SubSys1,2,44,False,3,u,fault_test,6524,326.3610688798702,326.3610688798702,326.3610688798704,2.2737367544323206e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt3zu_load_15nm,15.0,SubSys2,3,59,False,3,u,fault_test,6659,694.7012375777083,694.7012375777083,694.7012375777074,-9.094947017729282e-13,0.0,False,0.52,external_dual_three_phase
external_dual_three_phase_flt3zu_load_15nm,15.0,SubSys2,4,74,False,3,u,fault_test,6674,1762.0439100307074,1762.0439100307074,1762.0439100307076,2.2737367544323206e-13,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt3zu_load_15nm,15.0,SubSys2,5,89,False,3,u,fault_test,6689,3590.4258676883205,3590.4258676883205,3590.4258676883223,1.8189894035458565e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt3zu_load_15nm,15.0,SubSys2,6,104,False,3,u,fault_test,6704,6994.200275159523,6994.200275159523,6994.20027515953,7.275957614183426e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_15nm,15.0,SubSys2,7,119,False,3,u,fault_test,6719,13079.104764994852,13079.104764994852,13079.104764994861,9.094947017729282e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_20nm,20.0,SubSys2,0,2,False,3,u,fault_test,6842,667.3247139027184,667.3247139027184,667.3247139027183,-1.1368683772161603e-13,0.0,False,0.52,external_dual_three_phase
external_dual_three_phase_flt3zu_load_20nm,20.0,SubSys2,1,15,False,3,u,fault_test,6855,365.2668124083752,365.2668124083752,365.2668124083746,-5.684341886080801e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt3zu_load_20nm,20.0,SubSys1,2,44,False,3,u,fault_test,6764,332.8781546022556,332.8781546022556,332.87815460225596,3.410605131648481e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt3zu_load_20nm,20.0,SubSys2,3,59,False,3,u,fault_test,6899,566.3510133396785,566.3510133396785,566.3510133396784,-1.1368683772161603e-13,0.0,False,0.64,external_dual_three_phase
external_dual_three_phase_flt3zu_load_20nm,20.0,SubSys2,4,74,False,3,u,fault_test,6914,1398.5320950712855,1398.5320950712855,1398.532095071285,-4.547473508864641e-13,0.0,False,0.32,external_dual_three_phase
external_dual_three_phase_flt3zu_load_20nm,20.0,SubSys2,5,89,False,3,u,fault_test,6929,2875.5726443666845,2875.5726443666845,2875.572644366682,-2.2737367544323206e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt3zu_load_20nm,20.0,SubSys2,6,104,False,3,u,fault_test,6944,5710.910607799688,5710.910607799688,5710.910607799685,-2.7284841053187847e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_20nm,20.0,SubSys2,7,119,False,3,u,fault_test,6959,11015.05144936789,11015.05144936789,11015.051449367878,-1.0913936421275139e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_25nm,25.0,SubSys2,0,1,False,3,u,fault_test,7081,654.4814178132666,654.4814178132666,654.4814178132667,1.1368683772161603e-13,0.0,False,0.56,external_dual_three_phase
external_dual_three_phase_flt3zu_load_25nm,25.0,SubSys2,1,16,False,3,u,fault_test,7096,389.6314857738252,389.6314857738252,389.6314857738254,1.7053025658242404e-13,0.0,False,0.92,external_dual_three_phase
external_dual_three_phase_flt3zu_load_25nm,25.0,SubSys1,2,44,False,3,u,fault_test,7004,333.8090349469188,333.8090349469188,333.80903494691853,-2.8421709430404007e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt3zu_load_25nm,25.0,SubSys2,3,59,False,3,u,fault_test,7139,477.068625682115,477.068625682115,477.0686256821148,-1.7053025658242404e-13,0.0,False,0.72,external_dual_three_phase
external_dual_three_phase_flt3zu_load_25nm,25.0,SubSys2,4,74,False,3,u,fault_test,7154,1099.4024259675323,1099.4024259675325,1099.402425967532,-2.2737367544323206e-13,-2.2737367544323206e-13,False,0.4,external_dual_three_phase
external_dual_three_phase_flt3zu_load_25nm,25.0,SubSys2,5,89,False,3,u,fault_test,7169,2294.2703701183946,2294.2703701183946,2294.270370118395,4.547473508864641e-13,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt3zu_load_25nm,25.0,SubSys2,6,104,False,3,u,fault_test,7184,4811.539379355828,4811.539379355828,4811.539379355822,-5.4569682106375694e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt3zu_load_25nm,25.0,SubSys2,7,119,False,3,u,fault_test,7199,9581.546945345155,9581.546945345155,9581.546945345166,1.0913936421275139e-11,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_30nm,30.0,SubSys2,0,2,False,3,u,fault_test,7322,656.0013119439539,656.0013119439539,656.0013119439551,1.2505552149377763e-12,0.0,False,0.56,external_dual_three_phase
external_dual_three_phase_flt3zu_load_30nm,30.0,SubSys2,1,15,False,3,u,fault_test,7335,402.06188575459294,402.06188575459294,402.06188575459316,2.2737367544323206e-13,0.0,False,0.88,external_dual_three_phase
external_dual_three_phase_flt3zu_load_30nm,30.0,SubSys1,2,44,False,3,u,fault_test,7244,337.4504970869951,337.4504970869951,337.45049708699554,4.547473508864641e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt3zu_load_30nm,30.0,SubSys1,3,59,False,3,u,fault_test,7259,454.7430529954594,454.7430529954594,454.7430529954585,-8.526512829121202e-13,0.0,False,0.76,external_dual_three_phase
external_dual_three_phase_flt3zu_load_30nm,30.0,SubSys2,4,74,False,3,u,fault_test,7394,982.9907952348768,982.9907952348768,982.9907952348764,-4.547473508864641e-13,0.0,False,0.4,external_dual_three_phase
external_dual_three_phase_flt3zu_load_30nm,30.0,SubSys2,5,89,False,3,u,fault_test,7409,2090.309693678994,2090.309693678994,2090.3096936789943,4.547473508864641e-13,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt3zu_load_30nm,30.0,SubSys2,6,104,False,3,u,fault_test,7424,4303.911317130139,4303.911317130139,4303.911317130143,4.547473508864641e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt3zu_load_30nm,30.0,SubSys2,7,119,False,3,u,fault_test,7439,8726.330154097215,8726.330154097215,8726.330154097208,-7.275957614183426e-12,0.0,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_35nm,35.0,SubSys2,0,2,False,3,u,fault_test,7562,663.2010066322713,663.2010066322713,663.2010066322702,-1.1368683772161603e-12,0.0,False,0.56,external_dual_three_phase
external_dual_three_phase_flt3zu_load_35nm,35.0,SubSys2,1,16,False,3,u,fault_test,7576,395.41839924767896,395.41839924767896,395.41839924767953,5.684341886080801e-13,0.0,False,0.92,external_dual_three_phase
external_dual_three_phase_flt3zu_load_35nm,35.0,SubSys1,2,44,False,3,u,fault_test,7484,336.0570093031653,336.0570093031653,336.0570093031648,-4.547473508864641e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt3zu_load_35nm,35.0,SubSys1,3,59,False,3,u,fault_test,7499,456.55707814603517,456.5570781460352,456.5570781460348,-3.410605131648481e-13,-5.684341886080802e-14,False,0.76,external_dual_three_phase
external_dual_three_phase_flt3zu_load_35nm,35.0,SubSys2,4,74,False,3,u,fault_test,7634,853.9393090223055,853.9393090223055,853.939309022307,1.5916157281026244e-12,0.0,False,0.4,external_dual_three_phase
external_dual_three_phase_flt3zu_load_35nm,35.0,SubSys2,5,89,False,3,u,fault_test,7649,1803.175906533942,1803.175906533942,1803.1759065339406,-1.3642420526593924e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt3zu_load_35nm,35.0,SubSys2,6,104,False,3,u,fault_test,7664,3756.7971965672646,3756.797196567265,3756.7971965672677,3.183231456205249e-12,-4.547473508864641e-13,False,0.16,external_dual_three_phase
external_dual_three_phase_flt3zu_load_35nm,35.0,SubSys2,7,119,False,3,u,fault_test,7679,7885.6959257086555,7885.695925708655,7885.695925708659,3.637978807091713e-12,9.094947017729282e-13,True,0.04,external_dual_three_phase
external_dual_three_phase_flt3zu_load_5nm,5.0,SubSys2,0,0,False,3,u,fault_test,6120,639.2004335121894,639.2004335121894,639.2004335121899,4.547473508864641e-13,0.0,False,0.56,external_dual_three_phase
external_dual_three_phase_flt3zu_load_5nm,5.0,SubSys2,1,16,False,3,u,fault_test,6136,282.80537431653914,282.80537431653914,282.80537431653954,3.979039320256561e-13,0.0,False,1.0,external_dual_three_phase
external_dual_three_phase_flt3zu_load_5nm,5.0,SubSys2,2,44,False,3,u,fault_test,6164,762.051601333304,762.051601333304,762.0516013333024,-1.5916157281026244e-12,0.0,False,0.52,external_dual_three_phase
external_dual_three_phase_flt3zu_load_5nm,5.0,SubSys2,3,59,False,3,u,fault_test,6179,2269.534266821138,2269.534266821138,2269.534266821136,-1.8189894035458565e-12,0.0,False,0.28,external_dual_three_phase
external_dual_three_phase_flt3zu_load_5nm,5.0,SubSys2,4,74,False,3,u,fault_test,6194,4790.846285544351,4790.846285544351,4790.846285544355,3.637978807091713e-12,0.0,False,0.16,external_dual_three_phase
external_dual_three_phase_flt3zu_load_5nm,5.0,SubSys2,5,89,False,3,u,fault_test,6209,9372.85401285954,9372.85401285954,9372.854012859556,1.6370904631912708e-11,0.0,True,0.04,external_dual_three_phase
